Name	Score(0.95 MoE)	0.95 MoE	p-value	FDR	Score
MME			6.12032560132199e-06	9.049773755656107e-05	0.7719001437793291
ZBTB4			6.12032560132199e-06	9.049773755656107e-05	0.7712614491341392
AL133482.1			6.12032560132199e-06	9.049773755656107e-05	0.771216519420527
ASB1			6.12032560132199e-06	9.049773755656107e-05	0.7707322273687071
SUN2			6.12032560132199e-06	9.049773755656107e-05	0.7707070201930831
TMEM42			6.12032560132199e-06	9.049773755656107e-05	0.7704062564219363
FAM162B			6.12032560132199e-06	9.049773755656107e-05	0.7701136909346434
GNG11			6.12032560132199e-06	9.049773755656107e-05	0.769884641777269
PYROXD2			6.12032560132199e-06	9.049773755656107e-05	0.7695395982921914
NEXN			6.12032560132199e-06	9.049773755656107e-05	0.7692285212205281
THRA			6.12032560132199e-06	9.049773755656107e-05	0.7689456394956007
POU6F1			6.12032560132199e-06	9.049773755656107e-05	0.7683455390682462
SLC12A4			6.12032560132199e-06	9.049773755656107e-05	0.7678866797007491
NLRP1			6.12032560132199e-06	9.049773755656107e-05	0.7671840156576024
NPR2			6.12032560132199e-06	9.049773755656107e-05	0.7665361193486324
SEPT4			6.12032560132199e-06	9.049773755656107e-05	0.7665290543274748
NIFK-AS1			6.12032560132199e-06	9.049773755656107e-05	0.7663824669214779
FOXO4			6.12032560132199e-06	9.049773755656107e-05	0.7661815499239568
CDADC1			6.12032560132199e-06	9.049773755656107e-05	0.7661729865649498
ST3GAL3			6.12032560132199e-06	9.049773755656107e-05	0.7661422949110082
EFNB1			6.12032560132199e-06	9.049773755656107e-05	0.7637191013149838
SKAP2			6.12032560132199e-06	9.049773755656107e-05	0.7625267930275066
TXNIP			6.12032560132199e-06	9.049773755656107e-05	0.7621707433537249
CTF1			6.12032560132199e-06	9.049773755656107e-05	0.7620092326887363
ITM2A			6.12032560132199e-06	9.049773755656107e-05	0.7619145381885258
NDN			6.12032560132199e-06	9.049773755656107e-05	0.7616723101039213
TRIOBP			6.12032560132199e-06	9.049773755656107e-05	0.7611235904704089
RRN3P1			6.12032560132199e-06	9.049773755656107e-05	0.7606662597681023
LRIG3			6.12032560132199e-06	9.049773755656107e-05	0.7601111638088328
RCBTB2			6.12032560132199e-06	9.049773755656107e-05	0.7600670271690324
CUTC			6.12032560132199e-06	9.049773755656107e-05	0.7599316644426273
PDZRN3			6.12032560132199e-06	9.049773755656107e-05	0.7596330179003137
LRP5			6.12032560132199e-06	9.049773755656107e-05	0.7586511902814553
AC105942.1			6.12032560132199e-06	9.049773755656107e-05	0.758649307649774
ADH5			6.12032560132199e-06	9.049773755656107e-05	0.7584422246583312
FEZ1			6.12032560132199e-06	9.049773755656107e-05	0.7574396842408435
NLRX1			6.12032560132199e-06	9.049773755656107e-05	0.7563082362543084
PKD2			6.12032560132199e-06	9.049773755656107e-05	0.7556807432488579
CCDC82			6.12032560132199e-06	9.049773755656107e-05	0.7554725453244081
FGF1			6.12032560132199e-06	9.049773755656107e-05	0.7541204807663574
ITPRIPL1			6.12032560132199e-06	9.049773755656107e-05	0.7540814227203735
SRP14-AS1			6.12032560132199e-06	9.049773755656107e-05	0.7540142199074876
C20orf194			6.12032560132199e-06	9.049773755656107e-05	0.7538745216530442
AC096921.2			6.12032560132199e-06	9.049773755656107e-05	0.7531802458663279
CREB5			6.12032560132199e-06	9.049773755656107e-05	0.7530809543892709
LOXL4			6.12032560132199e-06	9.049773755656107e-05	0.7529726681390005
MYL9			6.12032560132199e-06	9.049773755656107e-05	0.7521155049404262
LHX6			6.12032560132199e-06	9.049773755656107e-05	0.7520755272341171
TGFBR2			6.12032560132199e-06	9.049773755656107e-05	0.75190633573228
ARAP3			6.12032560132199e-06	9.049773755656107e-05	0.7517413021225512
MICU3			6.12032560132199e-06	9.049773755656107e-05	0.7514682756874798
AC004803.1			6.12032560132199e-06	9.049773755656107e-05	0.7513467982246351
GPRASP2			6.12032560132199e-06	9.049773755656107e-05	0.7510886956665572
CAVIN2			6.12032560132199e-06	9.049773755656107e-05	0.750689940565106
APBA1			6.12032560132199e-06	9.049773755656107e-05	0.749862280123077
PLPP1			6.12032560132199e-06	9.049773755656107e-05	0.7497855427388379
BIN1			6.12032560132199e-06	9.049773755656107e-05	0.7496521283261396
SRPX			6.12032560132199e-06	9.049773755656107e-05	0.7495683673965525
PPP1R14A			6.12032560132199e-06	9.049773755656107e-05	0.7488653340331846
ACADVL			6.12032560132199e-06	9.049773755656107e-05	0.7479501043766736
FAM110D			6.12032560132199e-06	9.049773755656107e-05	0.7478696407276658
GRASP			6.12032560132199e-06	9.049773755656107e-05	0.7477478135434172
MAGI2-AS3			6.12032560132199e-06	9.049773755656107e-05	0.7471616150418748
GYPC			6.12032560132199e-06	9.049773755656107e-05	0.7470191834084454
TNFSF12			6.12032560132199e-06	9.049773755656107e-05	0.7469989509448605
BCL2L2			6.12032560132199e-06	9.049773755656107e-05	0.7465516412181339
PRKN			6.12032560132199e-06	9.049773755656107e-05	0.7464601695658762
FAM171A1			6.12032560132199e-06	9.049773755656107e-05	0.7462404399705052
HOXA4			6.12032560132199e-06	9.049773755656107e-05	0.7460054519607764
SLC25A27			6.12032560132199e-06	9.049773755656107e-05	0.7459161485270465
EDNRB			6.12032560132199e-06	9.049773755656107e-05	0.7456511304345572
FXYD1			6.12032560132199e-06	9.049773755656107e-05	0.745606443617311
STAT5A			6.12032560132199e-06	9.049773755656107e-05	0.7452064119517672
NOTCH4			6.12032560132199e-06	9.049773755656107e-05	0.7449066401845502
RUSC2			6.12032560132199e-06	9.049773755656107e-05	0.744863361433717
KANK1			6.12032560132199e-06	9.049773755656107e-05	0.7447218261239723
TNS2			6.12032560132199e-06	9.049773755656107e-05	0.7445789665041653
TNFRSF8			6.12032560132199e-06	9.049773755656107e-05	0.7438777944463795
NATD1			6.12032560132199e-06	9.049773755656107e-05	0.743526664119108
MPRIP			6.12032560132199e-06	9.049773755656107e-05	0.7432716468321582
NAB1			6.12032560132199e-06	9.049773755656107e-05	0.7431222817871235
CXorf36			6.12032560132199e-06	9.049773755656107e-05	0.7425292366354469
ENPP2			6.12032560132199e-06	9.049773755656107e-05	0.7403516595946769
PDE2A			6.12032560132199e-06	9.049773755656107e-05	0.740084183281986
PGM5			6.12032560132199e-06	9.049773755656107e-05	0.7400071247774201
LRRN4CL			6.12032560132199e-06	9.049773755656107e-05	0.7397301622595013
IFNGR1			6.12032560132199e-06	9.049773755656107e-05	0.7395938075487062
PCAT19			6.12032560132199e-06	9.049773755656107e-05	0.7393511433057662
LINC01537			6.12032560132199e-06	9.049773755656107e-05	0.7392423203042283
CDKN1C			6.12032560132199e-06	9.049773755656107e-05	0.7391162997939639
NMRK1			6.12032560132199e-06	9.049773755656107e-05	0.7390670120634232
DPP6			6.12032560132199e-06	9.049773755656107e-05	0.7387774883282969
CHST3			6.12032560132199e-06	9.049773755656107e-05	0.7387744624735817
RNASE4			6.12032560132199e-06	9.049773755656107e-05	0.7384693320988501
FMO2			6.12032560132199e-06	9.049773755656107e-05	0.7381382578135186
ABCA5			6.12032560132199e-06	9.049773755656107e-05	0.7375836042087223
C10orf128			6.12032560132199e-06	9.049773755656107e-05	0.7375739409783814
WTIP			6.12032560132199e-06	9.049773755656107e-05	0.735635582862634
THSD1			6.12032560132199e-06	9.049773755656107e-05	0.7347571498659526
AL662844.4			6.12032560132199e-06	9.049773755656107e-05	0.7340709483077137
GIMAP1			6.12032560132199e-06	9.049773755656107e-05	0.7330453617794135
C14orf28			6.12032560132199e-06	9.049773755656107e-05	0.7329977953865118
LINC00639			6.12032560132199e-06	9.049773755656107e-05	0.7329372232020456
TMTC1			6.12032560132199e-06	9.049773755656107e-05	0.732865125963194
MMRN2			6.12032560132199e-06	9.049773755656107e-05	0.732862070267326
MT1X			6.12032560132199e-06	9.049773755656107e-05	0.7327029130005625
FBXO31			6.12032560132199e-06	9.049773755656107e-05	0.7324773545347293
FAM212B			6.12032560132199e-06	9.049773755656107e-05	0.7324435651588573
FAHD2A			6.12032560132199e-06	9.049773755656107e-05	0.7318812890282251
NAALADL1			6.12032560132199e-06	9.049773755656107e-05	0.7318554879877623
RBMS3			6.12032560132199e-06	9.049773755656107e-05	0.7317853441211416
HOTAIRM1			6.12032560132199e-06	9.049773755656107e-05	0.7315242472317929
RSPO3			6.12032560132199e-06	9.049773755656107e-05	0.7308890127450955
AAED1			6.12032560132199e-06	9.049773755656107e-05	0.7307348400627081
TMEM88			6.12032560132199e-06	9.049773755656107e-05	0.730665375175356
TTC28			6.12032560132199e-06	9.049773755656107e-05	0.7304216627211765
LHFP			6.12032560132199e-06	9.049773755656107e-05	0.7302691433618554
PLSCR4			6.12032560132199e-06	9.049773755656107e-05	0.7301003343181172
MGAT3			6.12032560132199e-06	9.049773755656107e-05	0.7299703031534823
NR1H3			6.12032560132199e-06	9.049773755656107e-05	0.7295885009047488
SYN2			6.12032560132199e-06	9.049773755656107e-05	0.7293213792526025
SLIT3			6.12032560132199e-06	9.049773755656107e-05	0.729180111837607
CPNE8			6.12032560132199e-06	9.049773755656107e-05	0.7286992286547185
P2RY12			6.12032560132199e-06	9.049773755656107e-05	0.7286938678609036
ZNF503			6.12032560132199e-06	9.049773755656107e-05	0.7281974824522432
MRGPRF			6.12032560132199e-06	9.049773755656107e-05	0.727644289734129
MTMR9LP			6.12032560132199e-06	9.049773755656107e-05	0.7263473130928787
STK40			6.12032560132199e-06	9.049773755656107e-05	0.7263203887760461
NUDT7			6.12032560132199e-06	9.049773755656107e-05	0.7262856086580155
GSN			6.12032560132199e-06	9.049773755656107e-05	0.725909228959244
HABP4			6.12032560132199e-06	9.049773755656107e-05	0.7258379878080442
BMX			6.12032560132199e-06	9.049773755656107e-05	0.7254325167380861
RAB6B			6.12032560132199e-06	9.049773755656107e-05	0.7253558111876813
ANKRD65			6.12032560132199e-06	9.049773755656107e-05	0.7246277604431538
SNX21			6.12032560132199e-06	9.049773755656107e-05	0.7243421230619352
KANK3			6.12032560132199e-06	9.049773755656107e-05	0.7243356574723159
GABARAPL1			6.12032560132199e-06	9.049773755656107e-05	0.7240644560357699
TRIM52-AS1			6.12032560132199e-06	9.049773755656107e-05	0.7240334935232281
ABLIM1			6.12032560132199e-06	9.049773755656107e-05	0.7239207732653821
AL359752.1			6.12032560132199e-06	9.049773755656107e-05	0.7237485788236221
ARID5B			6.12032560132199e-06	9.049773755656107e-05	0.7236383650796562
KCTD10			6.12032560132199e-06	9.049773755656107e-05	0.7236031874024561
CORO2B			6.12032560132199e-06	9.049773755656107e-05	0.7231924284809272
ME3			6.12032560132199e-06	9.049773755656107e-05	0.7231465069370431
RNLS			6.12032560132199e-06	9.049773755656107e-05	0.7230648552743956
MT1L			6.12032560132199e-06	9.049773755656107e-05	0.7230354206489923
GIMAP8			6.12032560132199e-06	9.049773755656107e-05	0.7228095824928167
SGCB			6.12032560132199e-06	9.049773755656107e-05	0.7227432844543116
IFFO1			6.12032560132199e-06	9.049773755656107e-05	0.7226427573823306
NACAD			6.12032560132199e-06	9.049773755656107e-05	0.722059011576127
SAV1			6.12032560132199e-06	9.049773755656107e-05	0.7218397275818551
MAGI2			6.12032560132199e-06	9.049773755656107e-05	0.7218036063445757
TMBIM1			6.12032560132199e-06	9.049773755656107e-05	0.7216126934722745
RBP7			6.12032560132199e-06	9.049773755656107e-05	0.7213393632403199
HOXA-AS2			6.12032560132199e-06	9.049773755656107e-05	0.7210066745094244
THYN1			6.12032560132199e-06	9.049773755656107e-05	0.7208873319553246
TMEM43			6.12032560132199e-06	9.049773755656107e-05	0.7208234907455724
LYRM9			6.12032560132199e-06	9.049773755656107e-05	0.7207487406094985
ANGPT4			6.12032560132199e-06	9.049773755656107e-05	0.7206017864031447
PELI2			6.12032560132199e-06	9.049773755656107e-05	0.7200967032987262
CAPN11			6.12032560132199e-06	9.049773755656107e-05	0.7199781419282023
FNDC4			6.12032560132199e-06	9.049773755656107e-05	0.7197951686179298
DAB2IP			6.12032560132199e-06	9.049773755656107e-05	0.7195882372205483
KLF4			6.12032560132199e-06	9.049773755656107e-05	0.7192166871051211
GPRASP1			6.12032560132199e-06	9.049773755656107e-05	0.7189518992033466
WDR86-AS1			6.12032560132199e-06	9.049773755656107e-05	0.7189092106070636
PLPP3			6.12032560132199e-06	9.049773755656107e-05	0.7188073069426217
WDR86			6.12032560132199e-06	9.049773755656107e-05	0.7187596522154471
LPP-AS2			6.12032560132199e-06	9.049773755656107e-05	0.7186868610539836
STXBP6			6.12032560132199e-06	9.049773755656107e-05	0.7184580499853462
CEP68			6.12032560132199e-06	9.049773755656107e-05	0.7179597986133602
AC009113.1			6.12032560132199e-06	9.049773755656107e-05	0.7179063095909164
VIT			6.12032560132199e-06	9.049773755656107e-05	0.7176951628989184
LIFR			6.12032560132199e-06	9.049773755656107e-05	0.7176244453034795
SMIM10			6.12032560132199e-06	9.049773755656107e-05	0.7175765020622598
CLIC5			6.12032560132199e-06	9.049773755656107e-05	0.7168736759623617
ANKRD35			6.12032560132199e-06	9.049773755656107e-05	0.7165567575972077
ICAM2			6.12032560132199e-06	9.049773755656107e-05	0.7165419007067518
IQSEC3			6.12032560132199e-06	9.049773755656107e-05	0.7164187551223644
LMO2			6.12032560132199e-06	9.049773755656107e-05	0.7161236164024366
A2M			6.12032560132199e-06	9.049773755656107e-05	0.715903344735845
VEGFD			6.12032560132199e-06	9.049773755656107e-05	0.7153153474876894
SCARF1			6.12032560132199e-06	9.049773755656107e-05	0.7151503825115963
CLDN11			6.12032560132199e-06	9.049773755656107e-05	0.7149155484560041
CD34			6.12032560132199e-06	9.049773755656107e-05	0.7147594579748421
RBMS2			6.12032560132199e-06	9.049773755656107e-05	0.7138922022597971
LINC02202			6.12032560132199e-06	9.049773755656107e-05	0.7136850569463545
LMBRD1			6.12032560132199e-06	9.049773755656107e-05	0.713666802921534
CD300LG			6.12032560132199e-06	9.049773755656107e-05	0.7129199517038156
SEPT10			6.12032560132199e-06	9.049773755656107e-05	0.7126629179248257
SSPN			6.12032560132199e-06	9.049773755656107e-05	0.7126086196914202
CRY2			6.12032560132199e-06	9.049773755656107e-05	0.712405145172412
SEMA6A			6.12032560132199e-06	9.049773755656107e-05	0.7123080592166783
MIR99AHG			6.12032560132199e-06	9.049773755656107e-05	0.7120806928573893
VAMP2			6.12032560132199e-06	9.049773755656107e-05	0.7119464062112035
RHOJ			6.12032560132199e-06	9.049773755656107e-05	0.7115944307033814
ECSCR			6.12032560132199e-06	9.049773755656107e-05	0.7112748047850954
PDGFC			6.12032560132199e-06	9.049773755656107e-05	0.7112082578550837
STARD9			6.12032560132199e-06	9.049773755656107e-05	0.7104286352298681
SASH1			6.12032560132199e-06	9.049773755656107e-05	0.7104161447650934
PRNP			6.12032560132199e-06	9.049773755656107e-05	0.7103498011626975
HOXA3			6.12032560132199e-06	9.049773755656107e-05	0.710311858989408
PLPP7			6.12032560132199e-06	9.049773755656107e-05	0.710214484665209
HERC2P3			6.12032560132199e-06	9.049773755656107e-05	0.7092813619395067
REM1			6.12032560132199e-06	9.049773755656107e-05	0.7091188670706986
TAL1			6.12032560132199e-06	9.049773755656107e-05	0.7089420921361993
LIX1L			6.12032560132199e-06	9.049773755656107e-05	0.7084366483777104
ABCA10			6.12032560132199e-06	9.049773755656107e-05	0.708201843706205
DUSP22			6.12032560132199e-06	9.049773755656107e-05	0.7080987655332345
GSTM2			6.12032560132199e-06	9.049773755656107e-05	0.7080743814763908
IGIP			6.12032560132199e-06	9.049773755656107e-05	0.7078304442008515
SHE			6.12032560132199e-06	9.049773755656107e-05	0.7076627282914945
MAML2			6.12032560132199e-06	9.049773755656107e-05	0.7075586724064249
ABHD14B			6.12032560132199e-06	9.049773755656107e-05	0.7075584818192452
MT1M			6.12032560132199e-06	9.049773755656107e-05	0.7071259191173733
ERG			6.12032560132199e-06	9.049773755656107e-05	0.7070585512192628
COX7A1			6.12032560132199e-06	9.049773755656107e-05	0.7069088299382186
DACT2			6.12032560132199e-06	9.049773755656107e-05	0.7068433355739568
CFL2			6.12032560132199e-06	9.049773755656107e-05	0.7066388530626917
CLEC1A			6.12032560132199e-06	9.049773755656107e-05	0.7066375852809267
RPL13AP5			6.12032560132199e-06	9.049773755656107e-05	0.7065418360594101
NRN1			6.12032560132199e-06	9.049773755656107e-05	0.7061663759965848
SH3D19			6.12032560132199e-06	9.049773755656107e-05	0.7055119480946286
C10orf90			6.12032560132199e-06	9.049773755656107e-05	0.7053036589419449
PEAR1			6.12032560132199e-06	9.049773755656107e-05	0.7048312582351747
GALT			6.12032560132199e-06	9.049773755656107e-05	0.7047003834377366
ST6GALNAC6			6.12032560132199e-06	9.049773755656107e-05	0.7046690438251968
CHST7			6.12032560132199e-06	9.049773755656107e-05	0.7045489137320464
EEF1A1P9			6.12032560132199e-06	9.049773755656107e-05	0.7045399221404145
ADRA2A			6.12032560132199e-06	9.049773755656107e-05	0.7043452433741672
TK2			6.12032560132199e-06	9.049773755656107e-05	0.7037465584069859
VIM			6.12032560132199e-06	9.049773755656107e-05	0.7037156490750252
LEPROT			6.12032560132199e-06	9.049773755656107e-05	0.7034674271146494
HOXA5			6.12032560132199e-06	9.049773755656107e-05	0.7034419416871488
FAM124A			6.12032560132199e-06	9.049773755656107e-05	0.703230704411315
DPYD			6.12032560132199e-06	9.049773755656107e-05	0.7030104599729982
RASSF9			6.12032560132199e-06	9.049773755656107e-05	0.7027551639229961
PDGFD			6.12032560132199e-06	9.049773755656107e-05	0.7022986547445413
KCTD12			6.12032560132199e-06	9.049773755656107e-05	0.7016227277093077
TBC1D4			6.12032560132199e-06	9.049773755656107e-05	0.7015752443207709
ACSL4			6.12032560132199e-06	9.049773755656107e-05	0.7014156369557534
GPC3			6.12032560132199e-06	9.049773755656107e-05	0.7011942285578119
LRRC2			6.12032560132199e-06	9.049773755656107e-05	0.7010264675686604
SOD3			6.12032560132199e-06	9.049773755656107e-05	0.7008737125479113
C1orf115			6.12032560132199e-06	9.049773755656107e-05	0.7008696634071176
CDIP1			6.12032560132199e-06	9.049773755656107e-05	0.7008610447442727
CYP2U1			6.12032560132199e-06	9.049773755656107e-05	0.7008224193612272
FAM122A			6.12032560132199e-06	9.049773755656107e-05	0.7005540165340679
SFRP1			6.12032560132199e-06	9.049773755656107e-05	0.7003829435894999
RRAS2			6.12032560132199e-06	9.049773755656107e-05	0.7003028952984749
MBNL2			6.12032560132199e-06	9.049773755656107e-05	0.7000853184779745
AC093010.3			6.12032560132199e-06	9.049773755656107e-05	0.6999968274496801
ARHGAP20			6.12032560132199e-06	9.049773755656107e-05	0.6999029622066432
SPARCL1			6.12032560132199e-06	9.049773755656107e-05	0.6998185898304757
CLEC3B			6.12032560132199e-06	9.049773755656107e-05	0.6997779862511683
TRO			6.12032560132199e-06	9.049773755656107e-05	0.6997389185266943
MEOX2			6.12032560132199e-06	9.049773755656107e-05	0.699617863284977
ESD			6.12032560132199e-06	9.049773755656107e-05	0.6995965917762206
EMP1			6.12032560132199e-06	9.049773755656107e-05	0.6994706202052472
ANG			6.12032560132199e-06	9.049773755656107e-05	0.6989993283775857
MEOX1			6.12032560132199e-06	9.049773755656107e-05	0.6988793249748649
BMPER			6.12032560132199e-06	9.049773755656107e-05	0.6986852364888262
RGL1			6.12032560132199e-06	9.049773755656107e-05	0.6985112692346124
CLCN6			6.12032560132199e-06	9.049773755656107e-05	0.6984000238445649
DPYSL2			6.12032560132199e-06	9.049773755656107e-05	0.6982155151063609
DCBLD2			6.12032560132199e-06	9.049773755656107e-05	0.6980173286640827
MYH11			6.12032560132199e-06	9.049773755656107e-05	0.6978756023442739
MXRA7			6.12032560132199e-06	9.049773755656107e-05	0.697607667848951
CX3CL1			6.12032560132199e-06	9.049773755656107e-05	0.6974486375480995
ARHGAP5-AS1			6.12032560132199e-06	9.049773755656107e-05	0.697413491168591
EGFLAM			6.12032560132199e-06	9.049773755656107e-05	0.6971223086082102
HLF			6.12032560132199e-06	9.049773755656107e-05	0.6967767472414623
RNF130			6.12032560132199e-06	9.049773755656107e-05	0.6967481825314218
CDH13			6.12032560132199e-06	9.049773755656107e-05	0.6966775616641799
THRB			6.12032560132199e-06	9.049773755656107e-05	0.6959821019035773
